1,1,0,0,0
11,1,0,1,1
21,1,0,1,2
31,1,1,1,2
41,2,0,2,3
51,3,0,2,3
61,3,1,2,4
71,3,0,3,5
81,5,0,3,7
91,5,1,4,17
101,5,1,4,9
111,6,1,4,10
121,7,1,4,10
131,7,1,5,11
141,8,1,6,13
151,8,1,6,13
161,10,1,6,15
171,10,1,7,16
181,10,1,7,18
191,11,1,6,18
201,11,1,8,20
211,12,1,8,21
221,14,1,9,21
231,14,1,8,23
241,15,1,9,24
251,15,2,9,26
261,16,2,10,27
271,17,1,11,28
281,18,1,12,30
291,18,1,11,31
301,19,1,11,32
311,20,1,12,32
321,21,1,12,34
331,21,2,13,36
341,22,2,13,37
351,22,2,14,38
361,23,2,14,40
371,24,2,14,41
381,25,2,15,42
391,25,2,16,44
401,26,2,15,45
411,27,2,16,47
421,28,2,17,48
431,28,3,16,50
441,30,2,17,50
451,30,2,17,52
461,30,2,18,53
471,31,2,18,55
481,31,3,18,56
491,33,2,18,58
501,33,2,19,59
511,35,2,19,60
521,35,2,46,71
531,36,3,21,63
541,37,3,22,64
551,38,3,22,66
561,38,3,22,68
571,40,3,22,69
581,41,3,22,69
591,41,3,23,72
601,45,2,24,75
611,42,3,24,75
621,43,3,24,76
631,44,3,24,77
641,45,3,24,79
651,46,3,25,81
661,46,3,25,82
671,48,3,26,83
681,48,4,26,85
691,50,3,27,86
701,50,4,27,88
711,50,4,27,88
721,52,4,27,89
731,53,3,28,92
741,53,3,28,93
751,56,4,28,95
761,56,3,29,97
771,56,3,29,134
781,57,4,31,100
791,57,3,30,101
801,59,4,33,104
811,60,4,32,104
821,59,4,31,106
831,60,4,31,107
841,62,4,33,108
851,63,4,33,109
861,64,4,33,111
871,64,4,34,113
881,65,5,33,115
891,66,4,34,116
901,66,5,34,117
911,67,4,35,118
921,73,5,37,123
931,69,5,36,122
941,70,5,36,124
951,70,4,36,125
961,108,4,37,127
971,72,5,37,127
981,72,4,38,129
991,73,5,38,158
1001,75,5,39,133
1011,75,5,39,133
1021,76,5,39,136
1031,77,5,40,138
1041,78,5,41,139
1051,80,5,40,140
1061,81,5,41,141
1071,81,5,41,145
1081,84,5,41,145
1091,83,5,42,147
1101,84,5,43,170
1111,123,5,44,161
1121,85,5,43,151
1131,86,5,44,154
1141,86,5,44,155
1151,88,5,44,156
1161,88,6,45,159
1171,90,6,45,159
1181,90,6,46,161
1191,92,6,46,163
1201,93,6,46,164
1211,93,6,47,165
1221,93,6,47,168
1231,95,6,47,169
1241,143,6,50,173
1251,97,6,48,173
1261,97,6,48,174
1271,102,6,50,178
1281,100,6,49,177
1291,103,6,51,179
1301,103,6,51,179
1311,104,6,51,181
1321,104,6,52,184
1331,104,6,52,185
1341,108,7,52,187
1351,114,6,56,211
1361,108,7,52,191
1371,108,6,53,192
1381,113,7,54,193
1391,110,7,53,196
1401,112,7,54,197
1411,111,7,54,197
1421,113,7,55,200
1431,113,7,55,202
1441,115,7,56,203
1451,115,7,56,205
1461,115,16,56,207
1471,117,6,55,207
1481,119,7,57,209
1491,118,6,57,211
1501,137,6,63,227
1511,135,7,68,267
1521,158,9,75,282
1531,159,9,75,228
1541,124,7,60,220
1551,123,7,60,231
1561,135,7,64,226
1571,126,7,61,224
1581,129,7,62,226
1591,130,7,62,226
1601,131,7,62,229
1611,132,8,62,231
1621,132,7,63,232
1631,133,7,63,236
1641,134,7,64,246
1651,137,7,63,237
1661,135,8,64,239
1671,137,8,65,239
1681,138,8,65,242
1691,139,7,65,243
1701,141,8,67,246
1711,140,7,66,247
1721,142,8,66,250
1731,142,7,75,251
1741,144,8,67,252
1751,144,8,67,253
1761,146,8,67,256
1771,147,8,69,258
1781,147,9,68,259
1791,147,8,69,260
1801,151,8,71,264
1811,149,9,70,273
1821,150,9,70,264
1831,152,8,72,266
1841,154,9,72,271
1851,155,8,71,271
1861,154,9,73,272
1871,155,9,72,274
1881,167,9,76,279
1891,156,8,74,287
1901,158,9,73,278
1911,160,9,75,283
1921,162,9,74,283
1931,160,9,75,285
1941,162,9,76,286
1951,163,9,75,286
1961,164,9,75,289
1971,257,9,92,358
1981,165,9,77,292
1991,167,9,77,295
2001,168,10,77,295
2011,166,10,77,298
2021,169,9,79,299
2031,170,10,78,310
2041,170,9,78,302
2051,171,9,79,304
2061,173,9,81,306
2071,174,10,81,308
2081,177,9,81,310
2091,179,10,82,311
2101,179,10,83,321
2111,209,10,90,337
2121,180,10,82,316
2131,179,10,82,318
2141,182,10,82,319
2151,182,10,83,321
2161,182,10,84,322
2171,183,10,83,334
2181,185,10,85,326
2191,186,10,85,329
2201,199,10,89,334
2211,188,10,86,332
2221,231,10,85,333
2231,190,11,86,345
2241,191,10,86,373
2251,273,11,131,359
2261,203,11,92,360
2271,234,12,102,399
2281,227,12,102,400
2291,227,12,113,402
2301,232,12,103,411
2311,203,11,93,356
2321,205,11,93,359
2331,206,11,93,362
2341,206,11,93,361
2351,216,11,94,363
2361,215,11,96,370
2371,209,11,95,368
2381,210,11,96,370
2391,212,11,95,372
2401,212,11,96,384
2411,214,11,96,376
2421,213,12,96,378
2431,215,12,96,378
2441,228,12,110,378
2451,215,11,107,396
2461,225,12,100,411
2471,223,12,99,392
2481,220,12,99,388
2491,224,12,98,388
2501,222,12,98,392
2511,223,11,99,394
2521,249,12,104,400
2531,226,12,100,398
2541,224,12,100,400
2551,227,12,100,400
2561,228,12,101,403
2571,230,12,115,405
2581,263,12,113,434
2591,231,12,103,408
2601,232,13,103,409
2611,235,12,104,412
2621,234,13,103,422
2631,236,12,105,415
2641,236,12,105,416
2651,237,12,106,419
2661,238,12,105,421
2671,239,13,106,431
2681,241,13,106,424
2691,243,13,107,426
2701,248,12,108,427
2711,244,12,107,430
2721,244,13,107,443
2731,263,13,113,462
2741,246,13,108,435
2751,245,13,108,437
2761,247,13,108,438
2771,250,13,109,449
2781,251,13,110,441
2791,252,13,110,443
2801,251,13,111,447
2811,253,14,110,448
2821,256,13,121,453
2831,256,13,111,452
2841,275,13,117,461
2851,256,14,112,455
2861,258,14,113,457
2871,269,13,114,459
2881,261,13,113,459
2891,263,14,114,461
2901,262,14,115,464
2911,264,14,115,473
2921,265,14,116,467
2931,267,14,116,471
2941,266,14,127,488
2951,270,14,117,496
2961,277,14,135,486
2971,273,14,117,513
2981,271,14,118,479
2991,270,14,118,482
3001,272,14,118,494
3011,275,14,118,486
3021,279,15,120,490
3031,274,14,119,488
3041,277,14,118,488
3051,286,14,120,492
3061,281,15,120,493
3071,279,14,121,496
3081,280,15,121,497
3091,282,15,122,508
3101,283,15,122,501
3111,283,15,123,502
3121,284,14,124,503
3131,286,15,123,513
3141,286,15,124,507
3151,303,15,129,530
3161,319,14,130,518
3171,289,15,125,514
3181,300,15,124,516
3191,292,15,125,518
3201,292,15,126,519
3211,294,15,128,520
3221,305,15,127,521
3231,295,16,127,523
3241,296,15,128,524
3251,297,15,128,527
3261,301,16,139,530
3271,301,16,129,531
3281,301,16,129,533
3291,302,15,129,534
3301,302,15,141,536
3311,305,15,130,538
3321,307,15,130,539
3331,307,16,131,542
3341,307,16,141,542
3351,310,16,132,543
3361,308,15,132,548
3371,310,15,133,550
3381,311,16,144,550
3391,313,16,133,554
3401,312,16,134,555
3411,314,16,134,555
