4101,320,19,312,719
4111,323,19,274,699
4121,315,19,274,701
4131,316,18,296,711
4141,322,19,271,708
4151,323,19,275,709
4161,316,19,314,710
4171,322,19,270,711
4181,325,19,276,711
4191,327,20,313,725
4201,326,19,279,717
4211,325,19,274,718
4221,325,19,319,718
4231,328,19,276,722
4241,331,19,280,726
4251,328,20,291,729
4261,332,20,278,732
4271,331,19,282,731
4281,341,19,284,732
4291,334,20,284,736
4301,328,20,283,736
4311,344,20,282,737
4321,335,20,286,915
4331,356,21,302,793
4341,356,21,308,764
4351,345,21,294,767
4361,346,20,299,810
4371,347,21,297,773
4381,346,20,299,773
4391,349,21,307,778
4401,348,21,301,776
4411,350,21,297,779
4421,362,20,310,790
4431,358,20,301,787
4441,354,21,303,825
4451,358,21,306,798
4461,361,21,306,789
4471,356,21,303,803
4481,356,21,304,794
4491,358,21,309,795
4501,381,21,330,803
4511,361,21,311,802
4521,363,21,306,817
4531,363,21,314,805
4541,364,21,301,783
4551,357,21,299,796
4561,351,20,298,788
4571,355,21,299,790
4581,363,21,305,789
4591,353,21,307,795
4601,355,21,303,814
4611,361,21,304,794
4621,363,21,306,802
4631,357,21,308,813
4641,357,21,308,800
4651,356,21,311,806
4661,359,21,321,806
4671,362,21,311,810
4681,364,21,311,870
4691,374,21,314,811
4701,361,21,337,815
4711,362,21,317,830
4721,362,22,315,816
4731,370,21,309,826
4741,378,22,311,857
4751,381,22,333,826
4761,368,21,317,836
4771,377,22,312,828
4781,375,22,318,833
4791,367,22,331,836
4801,378,22,315,835
4811,377,22,320,846
4821,377,21,314,835
4831,381,22,320,838
4841,396,22,326,840
4851,376,22,322,843
4861,377,22,315,855
4871,377,22,322,845
4881,379,22,322,854
4891,382,22,322,864
4901,377,22,324,851
4911,381,22,327,873
4921,379,22,325,858
4931,382,22,324,865
4941,378,23,328,918
4951,382,22,327,863
4961,382,23,327,875
4971,384,23,329,868
4981,386,22,330,875
4991,386,22,340,869
5001,393,23,330,874
5011,390,23,330,884
5021,391,23,331,879
5031,392,23,335,877
5041,392,23,343,882
5051,389,22,335,879
5061,393,23,332,896
5071,391,23,334,887
5081,398,23,335,889
5091,404,23,335,894
5101,393,23,337,895
5111,401,23,336,903
5121,398,23,337,898
5131,395,23,342,900
5141,405,23,342,900
5151,399,23,344,903
5161,421,23,347,905
5171,404,24,341,909
5181,401,24,345,921
5191,400,23,338,911
5201,405,23,340,914
5211,409,24,347,918
5221,406,23,342,944
5231,407,24,342,930
5241,409,24,343,915
5251,404,23,352,931
5261,406,24,351,923
5271,405,24,351,927
5281,417,24,351,925
5291,407,24,351,932
5301,407,24,354,944
5311,409,24,350,958
5321,409,24,354,948
5331,412,24,356,940
5341,412,24,358,944
5351,424,24,358,941
5361,418,24,348,945
5371,417,25,363,946
5381,417,24,355,947
5391,414,25,358,961
5401,417,25,353,958
5411,421,25,359,964
5421,419,25,358,961
5431,424,24,360,959
5441,426,25,363,957
5451,424,25,361,966
5461,418,25,362,975
5471,427,25,363,966
5481,424,25,363,982
5491,427,24,362,973
5501,425,25,358,980
5511,427,25,367,972
5521,429,25,370,983
5531,436,26,365,979
5541,433,25,360,980
5551,427,25,379,988
5561,430,25,368,986
5571,435,25,368,998
5581,470,25,369,984
5591,441,25,370,998
5601,437,26,372,997
5611,432,25,369,1007
5621,437,25,368,997
5631,435,25,370,998
5641,449,25,371,1001
5651,442,25,373,1003
5661,456,25,394,1073
5671,441,25,377,1009
5681,441,26,386,1008
5691,440,26,379,1013
5701,441,26,373,1021
5711,438,25,379,1018
5721,443,26,376,1027
5731,446,26,378,1028
5741,451,26,378,1030
5751,447,26,377,1019
5761,451,26,383,1034
5771,449,26,379,1031
5781,455,26,375,1028
5791,594,30,489,1030
5801,450,27,383,1049
5811,449,27,390,1034
5821,450,27,383,1042
5831,467,27,404,1040
5841,453,26,386,1044
5851,469,26,388,1047
5861,457,26,388,1078
5871,471,27,385,1050
5881,460,27,387,1048
5891,468,27,394,1055
5901,460,26,394,1052
5911,459,27,402,1054
5921,459,27,391,1055
5931,461,27,407,1119
5941,457,27,392,1061
5951,461,27,401,1072
5961,462,26,389,1068
5971,463,27,391,1079
5981,467,27,398,1074
5991,460,27,399,1092
6001,459,27,400,1074
6011,470,27,397,1088
6021,475,27,400,1081
6031,469,27,400,1090
6041,473,27,398,1086
6051,471,27,403,1093
6061,467,28,395,1085
6071,469,28,399,1100
6081,471,27,403,1092
6091,475,28,405,1101
6101,487,28,406,1166
6111,490,44,457,1181
6121,632,28,409,1186
6131,481,28,442,1170
6141,481,28,405,1105
6151,490,28,409,1108
6161,478,28,403,1113
6171,492,28,406,1186
6181,486,28,410,1108
6191,488,28,409,1113
6201,480,28,408,1117
6211,489,28,415,1119
6221,480,29,412,1117
6231,498,28,412,1126
6241,485,28,411,1130
6251,486,28,412,1129
6261,489,28,414,1150
6271,490,29,411,1131
6281,488,28,417,1148
6291,489,29,417,1136
6301,493,28,417,1154
6311,490,29,415,1146
6321,486,29,417,1154
6331,490,29,413,1141
6341,501,29,417,1158
6351,490,28,418,1166
6361,490,29,423,1155
6371,491,29,423,1155
6381,492,29,433,1152
6391,494,29,421,1159
6401,496,29,437,1154
6411,493,29,424,1159
6421,506,29,429,1166
6431,503,29,423,1165
6441,514,29,423,1160
6451,500,29,428,1180
6461,498,29,426,1170
6471,508,29,424,1181
6481,506,29,425,1172
6491,500,30,433,1181
6501,500,30,432,1173
6511,504,29,432,1188
6521,504,29,434,1177
6531,507,29,436,1181
6541,507,30,431,1184
6551,509,39,431,1182
6561,512,30,436,1187
6571,522,30,438,1189
6581,511,29,439,1199
6591,525,29,444,1278
6601,517,30,435,1206
6611,511,30,431,1196
6621,514,30,442,1207
6631,514,30,441,1206
6641,513,30,448,1201
6651,517,30,434,1208
6661,526,30,444,1210
6671,515,30,440,1226
6681,523,30,443,1215
6691,514,30,442,1231
6701,521,30,445,1220
6711,528,30,450,1235
6721,530,30,446,1228
6731,529,30,452,1219
6741,525,30,445,1228
6751,541,31,446,1227
6761,521,31,450,1245
6771,531,30,447,1233
6781,527,31,449,1243
6791,528,31,445,1237
6801,525,31,444,1246
6811,530,31,448,1263
6821,532,30,460,1267
6831,529,31,452,1243
6841,542,30,474,1286
6851,529,31,454,1252
6861,534,31,450,1245
6871,532,31,452,1260
6881,534,31,454,1252
6891,533,32,474,1251
6901,531,31,455,1275
6911,546,32,456,1259
6921,533,31,458,1277
6931,536,31,458,1261
6941,535,32,458,1281
6951,537,31,464,1268
6961,550,31,484,1269
6971,538,31,459,1280
6981,565,31,484,1272
6991,539,32,464,1287
7001,548,32,466,1282
7011,544,32,471,1282
7021,546,32,467,1284
7031,557,32,459,1289
7041,548,32,463,1297
7051,544,32,461,1290
7061,546,33,466,1301
7071,544,32,471,1301
7081,560,32,463,1294
7091,551,33,467,1308
7101,555,32,468,1302
7111,549,33,469,1312
7121,548,32,474,1302
7131,549,32,487,1310
7141,550,32,472,1319
7151,551,33,470,1311
7161,565,32,467,1322
7171,562,33,472,1315
7181,566,33,481,1312
7191,558,33,477,1319
7201,564,33,477,1316
7211,556,33,480,1335
7221,559,33,477,1331
7231,564,33,484,1324
7241,561,33,474,1358
7251,562,33,482,1329
7261,560,33,479,1339
7271,567,33,474,1332
7281,562,33,493,1338
7291,561,33,481,1351
7301,567,33,479,1344
7311,574,34,485,1355
7321,573,33,479,1344
7331,570,44,487,1347
7341,568,33,480,1373
7351,572,34,487,1349
7361,571,34,487,1360
7371,572,33,483,1353
7381,583,33,489,1355
7391,569,33,489,1364
7401,578,34,491,1367
7411,564,34,497,1373
7421,593,34,490,1385
7431,582,34,490,1371
7441,584,33,490,1388
7451,578,33,489,1371
7461,589,34,491,1375
7471,575,34,494,1394
7481,581,33,492,1379
7491,578,33,506,1377
7501,580,34,490,1378
7511,591,35,496,1379
7521,582,34,500,1396
7531,581,34,495,1387
7541,613,44,498,1390
7551,585,34,505,1402
7561,583,34,496,1396
7571,586,34,512,1397
7581,589,34,502,1421
7591,597,34,504,1398
7601,592,34,502,1409
7611,594,34,508,1409
7621,597,35,503,1407
7631,588,35,508,1424
7641,591,35,506,1430
7651,603,35,507,1414
7661,590,35,506,1427
7671,596,35,506,1419
7681,592,34,513,1422
7691,605,34,508,1432
7701,603,34,503,1423
7711,595,35,524,1430
7721,595,35,510,1437
7731,624,35,518,1521
7741,601,35,508,1452
7751,601,36,512,1434
7761,613,36,514,1433
7771,606,35,515,1446
7781,605,35,513,1440
7791,615,35,512,1444
7801,604,36,517,1457
7811,607,36,515,1447
7821,618,35,522,1452
7831,607,35,516,1462
7841,612,35,514,1452
7851,627,35,516,1454
7861,614,36,518,1468
7871,607,36,522,1463
7881,612,36,524,1458
7891,612,36,515,1468
7901,615,36,523,1467
7911,609,36,531,1465
7921,614,36,523,1479
7931,607,36,527,1476
7941,611,36,531,1478
7951,611,36,523,1486
7961,618,36,527,1482
7971,613,36,535,1481
7981,618,36,527,1497
7991,622,36,522,1487
8001,623,36,541,1489
8011,621,36,574,1502
8021,622,36,533,1516
8031,619,46,530,1495
8041,623,36,533,1594
8051,627,36,528,1497
8061,637,37,534,1500
8071,626,37,535,1514
8081,624,37,532,1505
8091,646,36,533,1514
8101,634,36,534,1520
8111,634,37,539,1509
8121,646,37,534,1510
8131,638,37,537,1526
8141,647,37,536,1528
8151,636,37,535,1622
8161,630,37,551,1520
8171,634,37,543,1535
8181,635,37,540,1524
8191,633,37,555,1528
8201,634,37,538,1540
8211,641,37,543,1532
8221,667,37,548,1624
8231,644,37,544,1543
8241,643,37,540,1532
8251,657,38,540,1538
8261,650,37,543,1551
8271,640,37,545,1547
8281,647,37,543,1541
8291,641,38,558,1541
8301,642,38,547,1567
8311,646,38,545,1552
8321,646,37,564,1554
8331,650,37,549,1573
8341,655,38,550,1557
8351,670,38,550,1558
8361,653,38,554,1567
8371,655,37,559,1576
8381,651,38,557,1584
8391,684,38,567,1653
8401,657,38,553,1601
8411,674,40,574,1572
8421,664,38,550,1575
8431,660,38,561,1586
8441,649,38,559,1582
8451,656,38,557,1579
8461,673,48,568,1577
8471,653,39,562,1599
8481,668,38,558,1583
8491,673,38,556,1581
8501,665,39,560,1593
8511,656,38,563,1600
8521,684,38,560,1613
8531,663,38,574,1598
8541,664,38,560,1605
8551,663,38,567,1592
8561,714,40,605,1826
8571,665,38,622,1659
8581,661,39,568,1643
8591,667,39,567,1622
8601,677,38,564,1605
8611,668,39,567,1618
8621,672,38,571,1616
8631,667,39,568,1611
8641,675,39,581,1615
8651,668,39,565,1620
8661,700,39,581,2170
8671,671,39,576,1617
8681,691,40,576,1631
8691,680,39,577,1633
8701,680,39,575,1643
8711,682,40,577,1626
8721,682,39,584,1642
8731,680,39,575,1667
8741,711,39,578,1640
8751,674,39,577,1633
8761,681,40,587,1639
8771,678,40,577,1673
8781,680,40,584,1648
8791,688,39,580,1652
8801,681,39,591,1651
8811,681,40,580,1683
8821,680,40,584,1655
8831,702,40,582,1656
8841,693,40,593,1662
8851,693,40,583,1668
8861,691,40,584,1661
8871,699,39,589,1667
8881,871,43,632,1753
8891,710,42,605,1754
8901,708,41,600,1738
8911,713,41,603,1720
8921,724,42,606,1727
8931,712,42,604,1765
8941,711,42,610,1735
8951,713,42,601,1732
8961,726,42,606,1729
8971,724,42,658,1750
8981,721,41,608,1747
8991,720,41,615,1745
9001,719,42,615,1738
9011,738,42,617,1744
9021,718,42,611,1749
9031,725,42,608,1753
9041,720,42,609,1745
9051,756,42,614,1753
9061,742,42,652,1805
9071,722,42,667,1821
9081,741,42,621,1765
9091,726,42,616,1763
9101,745,42,616,1785
9111,733,42,627,1773
9121,777,41,601,1733
9131,702,42,603,1739
9141,712,41,595,1730
9151,723,41,605,1729
9161,710,42,617,1728
9171,708,41,606,1747
9181,704,42,605,1731
9191,727,42,601,1727
9201,715,41,616,1730
9211,712,42,608,1737
9221,709,41,609,1745
9231,719,42,609,1737
9241,732,42,608,1744
9251,717,42,608,1754
9261,720,42,611,1755
9271,719,41,613,1743
9281,716,41,609,1744
9291,717,42,624,1774
9301,721,42,611,1799
9311,719,42,615,1829
9321,724,42,612,1859
9331,774,42,615,1758
9341,725,42,672,1765
9351,737,42,617,1809
9361,727,42,620,1820
9371,725,42,618,1782
9381,786,43,617,1771
9391,729,42,646,1780
9401,730,42,618,1787
9411,731,42,620,1789
9421,733,43,626,1781
9431,746,42,623,1781
9441,739,42,629,1785
9451,739,43,624,1795
9461,744,43,623,1795
9471,740,43,626,1786
9481,747,42,630,1800
9491,743,43,637,1792
9501,735,43,632,1807
9511,732,43,623,1813
9521,734,42,634,1796
9531,747,43,631,1798
9541,747,43,639,1804
9551,741,43,629,1820
9561,748,43,628,1820
9571,742,43,630,1819
9581,739,42,632,1810
9591,752,43,633,1817
9601,748,44,642,1819
9611,743,43,631,1828
9621,743,43,635,1826
9631,756,44,649,1821
9641,921,67,690,1821
9651,750,43,654,1827
9661,749,44,638,1838
9671,746,43,641,1848
9681,746,44,642,1862
9691,745,43,640,1835
9701,760,43,666,1877
9711,756,43,646,1841
9721,762,44,636,1853
9731,762,43,642,1861
9741,754,44,646,1883
9751,757,43,638,1853
9761,774,44,643,1858
9771,765,44,658,1849
9781,760,44,643,1870
9791,763,44,647,1894
9801,754,44,657,1884
9811,772,44,650,1853
9821,766,44,647,1862
9831,765,44,667,1863
9841,760,44,649,1874
9851,766,44,651,1881
9861,763,44,645,1883
9871,763,45,648,1878
9881,777,44,653,1876
9891,772,45,665,1874
9901,762,44,654,1897
9911,774,45,652,1898
9921,773,45,658,1896
9931,779,45,655,1889
9941,781,45,656,1887
9951,775,45,666,1895
9961,776,45,654,1912
9971,775,45,657,1908
9981,770,44,656,1931
9991,774,45,660,1895
