533,77
534,76
535,77
536,77
537,77
538,77
539,77
540,77
541,77
542,77
543,78
544,76
545,77
546,77
547,78
548,76
549,78
550,78
551,78
552,78
553,79
554,80
555,78
556,80
557,79
558,79
559,79
560,92
561,76
562,77
563,77
564,77
565,75
566,76
567,78
568,78
569,77
570,78
571,78
572,77
573,78
574,78
575,78
576,78
577,79
578,79
579,79
580,93
581,76
582,77
583,76
584,77
585,77
586,77
587,77
588,77
589,77
590,77
591,77
592,78
593,77
594,77
595,77
596,78
597,79
598,79
599,77
600,77
601,79
602,79
603,77
604,79
605,78
606,79
607,78
608,80
609,79
610,93
611,79
612,79
613,80
614,80
615,79
616,80
617,80
618,80
619,80
620,80
621,80
622,81
623,81
624,81
625,81
626,87
627,88
628,87
629,87
630,88
631,87
632,88
633,89
634,87
635,88
636,88
637,89
638,88
639,102
640,88
641,88
642,89
643,89
644,90
645,89
646,89
647,90
648,89
649,90
650,90
651,88
652,90
653,91
654,91
655,90
656,90
657,91
658,91
659,91
660,90
661,90
662,92
663,92
664,92
665,88
666,94
667,91
668,92
669,95
670,91
671,105
672,92
673,93
674,118
675,117
676,116
677,123
678,140
679,184
680,122
681,92
682,143
683,98
684,94
685,94
686,94
687,111
688,98
689,94
690,108
691,178
692,112
693,129
694,162
695,121
696,126
697,99
698,140
699,121
700,98
701,100
702,118
703,99
704,114
705,99
706,97
707,129
708,111
709,98
710,96
711,95
712,111
713,99
714,97
715,96
716,97
717,97
718,111
719,112
720,96
721,100
722,111
723,94
724,99
725,97
726,97
727,109
728,109
729,112
730,100
731,100
732,99
733,96
734,100
735,100
736,96
737,126
738,101
739,100
740,99
741,99
742,99
743,99
744,101
745,97
746,110
747,111
748,101
749,101
750,101
751,101
752,101
753,102
754,98
755,113
756,112
757,103
758,102
759,101
760,103
761,102
762,103
763,98
764,114
765,114
766,103
767,102
768,102
769,103
770,104
771,103
772,100
773,115
774,114
775,116
776,104
777,105
778,104
779,104
780,104
781,104
782,104
783,179
784,149
785,103
786,178
787,130
788,149
789,109
790,103
791,100
792,103
793,101
794,99
795,114
796,113
797,116
798,105
799,102
800,101
801,104
802,103
803,104
804,102
805,105
806,100
807,115
808,106
809,109
810,115
811,106
812,105
813,105
814,105
815,105
816,101
817,117
818,118
819,119
820,107
821,106
822,106
823,106
824,106
825,102
826,118
827,104
828,118
829,106
830,107
831,107
832,107
833,106
834,104
835,119
836,104
837,145
838,123
839,109
840,107
841,107
842,109
843,104
844,120
845,120
846,110
847,104
848,105
849,111
850,108
851,108
852,108
853,105
854,121
855,121
856,110
857,106
858,106
859,113
860,109
861,109
862,110
863,107
864,135
865,123
866,107
867,121
868,111
869,110
870,110
871,111
872,107
873,121
874,125
875,122
876,108
877,113
878,111
879,111
880,111
881,108
882,123
883,122
884,123
885,126
886,114
887,113
888,113
889,112
890,110
891,124
892,124
893,151
894,150
895,149
896,143
897,146
898,155
899,173
900,140
901,115
902,152
903,156
904,146
905,163
906,130
907,178
908,204
909,210
910,166
911,160
912,178
913,174
914,180
915,170
916,119
917,156
918,157
919,159
920,124
921,153
922,147
923,164
924,143
925,146
926,112
927,151
928,150
929,150
930,149
931,155
932,151
933,114
934,118
935,145
936,146
937,146
938,150
939,152
940,124
941,151
942,153
943,152
944,124
945,124
946,120
947,121
948,153
949,152
950,154
951,153
952,152
953,154
954,121
955,130
956,123
957,122
958,122
959,153
960,153
961,153
962,154
963,153
964,138
965,125
966,126
967,127
968,125
969,123
970,123
971,122
972,124
973,124
974,123
975,128
976,122
977,127
978,126
979,129
980,123
981,125
982,125
983,125
984,125
985,137
986,125
987,138
988,127
989,129
990,125
991,126
992,126
993,125
994,128
995,129
996,130
997,125
998,126
999,139
