1,36
11,15
21,26
31,33
41,44
51,53
61,64
71,76
81,87
91,96
101,108
111,130
121,128
131,137
141,148
151,159
161,183
171,178
181,192
191,210
201,211
211,220
221,246
231,241
241,256
251,276
261,291
271,297
281,295
291,317
301,312
311,326
321,349
331,357
341,357
351,382
361,376
371,399
381,311
391,255
401,258
411,266
421,261
431,267
441,266
451,281
461,286
471,290
481,290
491,307
501,312
511,318
521,321
531,268
541,268
551,291
561,298
571,302
581,305
591,309
601,292
611,298
621,324
631,331
641,350
651,364
661,333
671,327
681,332
691,334
701,342
711,350
721,348
731,355
741,365
751,392
761,459
771,394
781,399
791,403
801,412
811,406
821,397
831,403
841,412
851,426
861,427
871,430
881,448
891,437
901,435
911,444
921,444
931,454
941,464
951,462
961,462
971,474
981,472
991,483
1001,489
1011,493
1021,518
1031,496
1041,506
1051,512
1061,516
1071,517
1081,525
1091,553
1101,575
1111,566
1121,574
1131,582
1141,581
1151,589
1161,586
1171,601
1181,608
1191,611
1201,619
1211,620
1221,620
1231,635
1241,636
1251,639
1261,643
1271,646
1281,654
1291,689
1301,665
1311,662
1321,667
1331,675
1341,680
1351,696
1361,687
1371,702
1381,703
1391,716
1401,701
1411,713
1421,715
1431,723
1441,717
1451,725
1461,780
1471,732
1481,739
1491,749
1501,749
1511,797
1521,764
1531,775
1541,774
1551,768
1561,818
1571,810
1581,889
1591,778
1601,772
1611,807
1621,782
1631,791
1641,794
1651,805
1661,822
1671,814
1681,813
1691,825
1701,828
1711,843
1721,836
1731,844
1741,846
1751,867
1761,850
1771,863
1781,866
1791,870
1801,895
1811,881
1821,889
1831,889
1841,908
1851,900
1861,909
1871,908
1881,922
1891,931
1901,924
1911,929
1921,932
1931,952
1941,942
1951,947
1961,951
1971,972
1981,972
1991,967
2001,972
2011,985
2021,982
2031,992
2041,995
2051,1012
2061,1023
2071,1007
2081,1009
2091,1034
2101,1026
2111,1025
2121,1037
2131,1048
2141,1044
2151,1043
2161,1049
2171,1074
2181,1056
2191,1069
2201,1082
2211,1066
2221,1072
2231,1071
2241,1119
2251,1106
2261,1088
2271,1137
2281,1093
2291,1118
2301,1125
2311,1130
2321,1116
2331,1122
2341,1159
2351,1140
2361,1151
2371,1138
2381,1159
2391,1143
2401,1176
2411,1197
2421,1161
2431,1192
2441,1192
2451,1176
2461,1201
2471,1197
2481,1204
2491,1191
2501,1220
2511,1239
2521,1213
2531,1214
2541,1248
2551,1240
2561,1299
2571,1288
2581,1255
2591,1252
2601,1299
2611,1265
2621,1270
2631,1308
2641,1283
2651,1280
2661,1320
2671,1295
2681,1304
2691,1341
2701,1304
2711,1317
2721,1359
2731,1320
2741,1340
2751,1370
2761,1339
2771,1441
2781,1374
2791,1367
2801,1362
2811,1383
2821,1370
2831,1378
2841,1378
2851,1361
2861,1373
2871,1405
2881,1436
2891,1468
2901,1441
2911,1447
2921,1493
2931,1459
2941,1460
2951,1506
2961,1464
2971,1477
2981,1475
2991,1482
3001,1533
3011,1487
3021,1502
3031,1517
3041,1530
3051,1561
3061,1538
3071,1676
3081,1951
3091,1779
3101,1639
3111,1610
3121,1587
3131,1571
3141,1535
3151,1628
3161,1609
3171,1668
3181,2130
3191,1860
3201,1617
3211,1568
3221,1578
3231,1584
3241,1607
3251,1609
3261,1613
3271,1607
3281,1614
3291,1686
3301,1622
3311,1692
3321,1626
3331,1632
3341,1632
3351,1667
3361,1713
3371,1638
3381,1637
3391,1682
3401,1656
3411,1703
3421,1662
3431,1704
3441,1671
3451,1736
3461,1667
3471,1650
3481,1703
3491,1708
3501,1718
3511,1673
3521,1689
3531,1687
3541,1691
3551,1740
3561,1691
3571,1782
3581,1708
3591,1776
3601,1709
3611,1716
3621,1759
3631,1738
3641,1785
3651,1744
3661,1790
3671,1753
3681,1803
3691,1755
3701,1758
3711,1772
3721,1773
3731,1820
3741,1795
3751,1834
3761,1806
3771,1837
3781,1799
3791,1955
3801,1852
3811,1863
3821,1821
3831,1861
3841,1863
3851,1916
3861,1865
3871,1870
3881,1932
3891,1817
3901,1865
3911,1854
3921,1933
3931,1867
3941,1920
3951,2011
3961,2039
3971,1931
3981,1952
3991,1946
4001,1931
4011,1915
4021,1954
4031,1964
4041,1966
4051,1933
4061,1962
4071,1946
4081,1981
4091,1946
4101,1988
4111,1961
4121,2010
4131,1972
4141,2008
4151,1981
4161,2025
4171,1988
4181,2030
4191,1992
4201,2053
4211,2051
4221,2070
4231,2050
4241,2032
4251,2067
4261,2072
4271,2127
4281,2079
4291,2097
4301,2055
4311,2130
4321,2060
4331,2157
4341,2063
4351,2121
4361,2082
4371,2137
4381,2087
4391,2083
4401,2142
4411,2086
4421,2180
4431,2113
4441,2185
4451,2123
4461,2183
4471,2125
4481,2182
4491,2196
4501,2170
4511,2204
4521,2145
4531,2215
4541,2157
4551,2217
4561,2165
4571,2180
4581,2232
4591,2180
4601,2237
4611,2197
4621,2238
4631,2202
4641,2225
4651,2270
4661,2218
4671,2268
4681,2229
4691,2281
4701,2230
4711,2248
4721,2293
4731,2245
4741,2478
4751,2257
4761,2303
4771,2322
4781,2316
4791,2365
4801,2333
4811,2388
4821,2338
4831,2307
4841,2342
4851,2300
4861,2347
4871,2474
4881,2437
4891,2342
4901,2427
4911,2422
4921,2424
4931,2428
4941,2428
4951,2383
4961,2349
4971,2412
4981,2369
4991,2409
5001,2446
5011,2384
5021,2432
5031,2403
5041,2531
5051,2446
5061,2405
5071,2457
5081,2456
5091,2412
5101,2475
5111,2434
5121,2431
5131,2483
5141,2439
5151,2494
5161,2488
5171,2504
5181,2526
5191,2521
5201,2476
5211,2518
5221,2467
5231,2484
5241,2530
5251,2474
5261,2529
5271,2528
5281,2493
5291,2536
5301,2569
5311,2522
5321,2563
5331,2605
5341,2534
5351,2560
5361,2573
5371,2540
5381,2577
5391,2583
5401,2553
5411,2596
5421,2625
5431,2588
5441,2639
5451,2618
5461,2601
5471,2591
5481,2620
5491,2602
5501,2636
5511,2649
5521,2606
5531,2906
5541,3760
5551,2951
5561,2755
5571,2722
5581,2752
5591,2693
5601,2709
5611,2750
5621,2729
5631,2671
5641,2805
5651,2912
5661,2695
5671,2748
5681,2807
5691,2847
5701,2693
5711,2786
5721,2762
5731,2764
5741,2821
5751,2828
5761,2840
5771,2725
5781,2787
5791,2806
5801,2763
5811,2784
5821,2795
5831,2790
5841,2774
5851,2815
5861,2845
5871,2765
5881,2823
5891,2844
5901,2831
5911,2816
5921,2878
5931,2871
5941,2814
5951,2832
5961,2848
5971,2883
5981,2816
5991,2859
6001,2906
6011,2889
6021,2842
6031,2897
6041,2936
6051,2911
6061,2873
6071,2920
6081,2899
6091,2927
6101,2874
6111,2937
6121,2938
6131,2942
6141,2892
6151,2992
6161,3003
6171,2967
6181,2909
6191,2980
6201,2976
6211,3129
6221,3026
6231,2972
6241,3044
6251,3036
6261,3015
6271,2980
6281,2997
6291,3034
6301,2994
6311,2968
6321,3028
6331,3423
6341,3057
6351,3112
6361,3030
6371,3101
6381,3112
6391,3126
6401,3059
6411,3031
6421,3082
6431,3066
6441,3107
6451,3130
6461,3076
6471,3108
6481,3090
6491,3103
6501,3074
6511,3095
6521,3117
6531,3209
6541,3118
6551,3143
6561,3177
6571,3215
6581,3216
6591,3159
6601,3101
6611,3152
6621,3146
6631,3154
6641,3199
6651,3100
6661,3130
6671,3195
6681,3221
6691,3186
6701,3211
6711,3172
6721,3172
6731,3237
6741,3217
6751,3228
6761,3173
6771,3176
6781,3218
6791,3226
6801,3245
6811,3250
6821,3193
6831,3237
6841,3478
6851,3271
6861,3267
6871,3309
6881,3277
6891,3230
6901,3282
6911,3291
6921,3299
6931,3385
6941,3592
6951,3649
6961,3361
6971,3335
6981,3378
6991,3408
7001,3404
7011,3343
7021,3350
7031,3300
7041,3352
7051,3517
7061,5077
7071,3664
7081,3503
7091,3505
7101,3459
7111,3463
7121,3412
7131,3423
7141,3470
7151,3478
7161,3501
7171,4463
7181,4156
7191,3667
7201,3492
7211,3481
7221,3608
7231,3543
7241,3456
7251,3544
7261,3553
7271,3578
7281,3555
7291,3550
7301,3567
7311,3420
7321,3439
7331,3485
7341,3493
7351,3489
7361,3670
7371,3497
7381,3518
7391,3530
7401,3813
7411,3568
7421,3569
7431,3635
7441,3592
7451,3534
7461,3544
7471,3541
7481,3557
7491,3587
7501,3613
7511,3560
7521,3583
7531,3558
7541,3522
7551,3562
7561,3591
7571,3583
7581,3662
7591,3687
7601,3608
7611,3621
7621,3887
7631,3742
7641,3696
7651,3728
7661,3717
7671,3728
7681,3776
7691,3712
7701,3673
7711,3703
7721,3623
7731,3684
7741,3670
7751,3670
7761,3692
7771,3720
7781,3704
7791,3720
7801,3711
7811,3692
7821,3734
7831,3708
7841,3721
7851,3741
7861,3742
7871,3726
7881,3727
7891,3688
7901,3714
7911,3723
7921,3740
7931,4597
7941,3749
7951,3801
7961,3831
7971,3836
7981,3787
7991,3775
8001,3774
8011,3779
8021,3786
8031,3783
8041,3835
8051,3849
8061,3819
8071,3836
8081,3841
8091,3895
8101,3844
8111,3826
8121,3857
8131,3846
8141,3851
8151,3855
8161,3860
8171,3879
8181,3867
8191,3900
8201,3898
8211,3916
8221,3902
8231,3894
8241,3900
8251,3902
8261,3901
8271,3917
8281,3981
8291,3926
8301,3949
8311,3961
8321,3944
8331,3944
8341,3950
8351,3952
8361,4010
8371,3958
8381,3969
8391,3976
8401,4002
8411,3998
8421,3991
8431,4182
8441,3997
8451,4006
8461,4005
8471,4013
8481,4048
8491,4000
8501,4131
8511,5797
8521,4512
8531,4175
8541,4228
8551,4268
8561,4181
8571,4157
8581,4202
8591,4159
8601,4189
8611,4080
8621,4049
8631,4082
8641,4097
8651,4074
8661,4074
8671,4085
8681,4098
8691,4152
8701,4174
8711,4097
8721,4116
8731,4112
8741,4123
8751,4101
8761,4128
8771,4126
8781,4195
8791,4133
8801,4143
8811,4145
8821,4159
8831,4157
8841,4159
8851,4171
8861,4186
8871,4164
8881,4186
8891,4187
8901,4436
8911,4185
8921,4227
8931,4204
8941,4203
8951,4212
8961,4209
8971,4228
8981,4236
8991,4660
9001,4209
9011,4390
9021,4253
9031,4260
9041,4238
9051,4267
9061,4254
9071,4261
9081,4274
9091,4275
9101,4296
9111,4296
9121,4394
9131,4331
9141,4312
9151,4335
9161,4315
9171,4311
9181,4332
9191,4338
9201,4361
9211,4341
9221,4397
9231,4358
9241,4405
9251,4361
9261,4371
9271,4447
9281,4382
9291,4401
9301,4407
9311,4382
9321,4419
9331,4409
9341,4423
9351,4633
9361,4414
9371,4446
9381,4438
9391,4436
9401,4442
9411,4476
9421,4474
9431,4447
9441,4971
9451,4473
9461,4498
9471,4467
9481,4476
9491,4491
9501,4663
9511,6221
9521,5132
9531,4677
9541,4682
9551,4602
9561,4522
9571,4651
9581,4543
9591,4552
9601,4719
9611,4564
9621,4644
9631,4666
9641,4636
9651,4721
9661,6325
9671,4797
9681,4773
9691,4727
9701,4666
9711,4596
9721,4601
9731,4601
9741,4638
9751,4618
9761,4649
9771,4836
9781,4649
9791,4644
9801,6539
9811,4622
9821,4673
9831,5002
9841,4738
9851,5172
9861,4681
9871,4666
9881,4657
9891,4655
9901,4651
9911,4659
9921,4665
9931,5009
9941,4810
9951,4817
9961,4812
9971,4768
9981,4718
9991,4742
1,1
11,5
21,9
31,12
41,27
51,29
61,23
71,28
81,37
91,35
101,40
111,43
121,62
131,171
141,61
151,59
161,100
171,77
181,94
191,85
201,113
211,98
221,87
231,105
241,134
251,100
261,124
271,120
281,112
291,166
301,120
311,154
321,127
331,160
341,144
351,166
361,151
371,177
381,181
391,158
401,182
411,178
421,175
431,187
441,190
451,198
461,203
471,212
481,221
491,228
501,218
511,236
521,244
531,234
541,251
551,256
561,259
571,268
581,278
591,283
601,278
611,295
621,306
631,293
641,314
651,328
661,323
671,335
681,334
691,335
701,339
711,345
721,325
731,322
741,340
751,331
761,334
771,338
781,346
791,356
801,354
811,364
821,386
831,384
841,389
851,416
861,401
871,403
881,411
891,411
901,421
911,421
921,427
931,427
941,455
951,438
961,449
971,445
981,455
991,455
1001,462
1011,462
1021,472
1031,484
1041,488
1051,482
1061,493
1071,498
1081,498
1091,505
1101,516
1111,521
1121,519
1131,519
1141,530
1151,532
1161,535
1171,541
1181,548
1191,564
1201,545
1211,551
1221,565
1231,568
1241,574
1251,584
1261,592
1271,621
1281,592
1291,595
1301,604
1311,607
1321,629
1331,614
1341,620
1351,624
1361,636
1371,641
1381,657
1391,670
1401,663
1411,675
1421,672
1431,675
1441,725
1451,693
1461,698
1471,692
1481,703
1491,711
1501,755
1511,716
1521,722
1531,727
1541,726
1551,740
1561,753
1571,748
1581,748
1591,760
1601,759
1611,794
1621,774
1631,769
1641,783
1651,782
1661,796
1671,792
1681,797
1691,795
1701,807
1711,818
1721,820
1731,810
1741,829
1751,836
1761,868
1771,839
1781,849
1791,846
1801,893
1811,857
1821,869
1831,868
1841,876
1851,916
1861,879
1871,893
1881,887
1891,942
1901,1010
1911,923
1921,920
1931,913
1941,951
1951,933
1961,939
1971,936
1981,954
1991,946
2001,950
2011,957
2021,995
